<<<<<<< HEAD
latitude	longitude	mag
39.0212	-122.573	2.1
39.0195	-122.5817	2
39.6695	-119.6838	4.23
45.2962	-121.7493	2
39.6692	-119.6861	2.38
38.4733	-119.6137	2.4
40.4903	-122.0823	2.5
34.1987	-116.8568	2.3
40.2618	-121.1503	2.1
40.2425	-124.118	2
41.3403	-112.6937	2
38.8253	-122.805	2
35.988	-120.5607	2
40.518	-122.2252	2.4
35.4813	-118.2883	2.2
35.485	-118.2847	2.6
32.9137	-116.2692	2
35.479	-118.2885	3.6
35.4803	-118.2853	4.2
40.322	-124.4423	2.8
32.1165	-115.1563	2.7
41.3372	-112.699	2
38.8405	-122.8372	2
37.5965	-121.8237	2.1
34.6872	-117.1875	2.9
40.3558	-124.48	2
38.8153	-122.82	2.4
40.3895	-124.5875	2.2
38.7893	-122.7278	2
34.0113	-116.6273	3
35.4703	-118.5225	2.8
39.5237	-123.4345	2
32.8852	-116.2565	2.7
36.7842	-121.4483	2
40.5682	-125.0627	2.4
38.8275	-122.8045	2
34.5667	-120.9567	4.1
40.4172	-124.294	2.7
34.574	-120.9547	2.6
40.2825	-124.5727	2.4
31.7253	-116.6653	2.8
38.7847	-122.7718	2.1
38.8103	-122.795	2.3
31.6687	-116.0633	3.3
38.8342	-122.7773	2
30.2578	-113.5327	4
39.6682	-119.6849	2.35
32.3758	-115.221	2
40.943	-121.653	2.1
35.4695	-118.522	2.1
35.4693	-118.5202	2
40.303	-124.5645	2.4
33.4323	-117.0887	3.6
36.6707	-121.2975	2.4
40.4935	-124.284	2.9
40.2803	-117.5838	2.29
34.4018	-118.6188	2.1
37.484	-118.8387	2.1
34.3128	-118.4087	2.6
34.0342	-117.2448	2.7
33.979	-116.9603	2
33.0365	-115.5582	2
33.0403	-115.5618	2.5
32.9748	-115.5767	2
33.049	-115.5667	2.2
34.0038	-117.2162	2.2
34.7208	-118.5585	2.6
33.052	-115.5673	2.3
35.4817	-118.2873	3.1
33.114	-115.5855	2.9
32.881	-116.2525	2.1
35.7127	-121.086	2.2
31.7155	-115.8992	2.6
39.3647	-111.5367	2.1
40.1688	-121.0365	2
39.3565	-111.5433	2.2
39.3762	-111.5288	2.1
40.1723	-121.0238	2.1
40.163	-121.0307	2.1
40.1477	-121.0368	2.1
40.16	-121.0302	2.4
40.16	-121.028	3.6
40.1585	-121.0458	3
40.1702	-121.0345	3.1
40.1453	-121.0302	3.4
40.3363	-124.1153	2.8
40.3315	-124.1072	2.5
40.3592	-124.0898	2.8
40.332	-124.117	2.7
40.3577	-124.0922	3.2
41.802	-126.7927	4.3
37.9896	-114.4008	2.11
38.7737	-122.7353	2.8
38.0765	-119.1337	2.1
38.013	-114.4345	2.17
39.6763	-123.4545	2.4
32.2727	-115.3825	2.4
41.8133	-124.9847	2.4
37.7242	-122.533	2.1
39.2273	-120.484	2.6
36.0137	-121.554	2
33.6887	-118.1288	2
31.2398	-114.4123	3.2
40.3555	-121.9237	2.8
31.4067	-115.7645	2.7
31.5167	-115.642	2.4
32.8455	-116.272	2.1
37.3358	-121.6998	2.4
38.023	-118.0723	2.32
33.9427	-117.3598	2.2
41.2577	-123.4602	2.9
32.146	-115.2417	3.1
35.4823	-118.287	3.3
38.8107	-122.8133	2.3
36.9612	-120.0192	2.3
37.3492	-121.7113	2.1
33.1837	-115.9718	2.2
33.1852	-115.9733	3.2
36.7463	-117.259	2.3
37.5202	-112.3087	2.5
38.8217	-122.7617	2.7
34.0615	-116.6708	2
37.6185	-118.8055	2.2
40.608	-122.3375	2
37.5218	-112.3173	2.6
40.2825	-124.3565	2.2
38.7942	-122.7833	2.6
34.219	-117.4767	2.2
37.8778	-122.0318	2.1
36.4298	-118.0528	2.2
37.6175	-118.8032	2.9
36.4147	-120.9945	2.3
38.7775	-115.8932	2.39
40.3045	-124.4743	2.5
45.2993	-121.7518	2.7
40.2688	-121.2197	2.1
35.024	-115.0652	2.3
40.2475	-121.214	2.5
36.0118	-117.8003	2.3
32.9098	-115.5343	2.4
38.8343	-122.8123	2
37.808	-113.1732	3
38.0273	-118.0882	3.04
32.8802	-116.2525	2.1
40.3283	-124.4642	2
36.2782	-120.8497	2.1
38.6904	-118.6934	2.19
40.1935	-121.0443	2.2
36.0452	-120.1083	2
40.166	-121.0625	2.4
40.165	-121.0662	2.1
33.5515	-116.6167	2.2
37.716	-121.9948	2.2
33.796	-118.398	2
34.2913	-116.7642	2.5
36.0215	-117.776	3.8
37.413	-118.6007	2.4
39.336	-123.1687	2.1
34.2892	-116.767	2.9
40.2572	-121.2433	2.3
35.8282	-119.9013	2
31.8717	-115.7545	2.5
40.7965	-124.4405	2.4
32.8773	-116.2543	2
32.8773	-116.2548	2
38.8243	-122.805	2
40.3893	-124.2417	2.1
32.8803	-116.2562	2.1
40.165	-121.346	2.1
40.1628	-121.352	2.1
34.706	-120.378	2.7
40.3707	-124.5767	2.5
36.6803	-121.3073	3
40.6718	-125.142	2.6
35.4848	-118.286	2.3
32.8795	-116.2543	3.3
35.5593	-118.5188	2.3
32.8797	-116.256	3.8
32.8772	-116.2553	3.9
33.1253	-117.6602	2.1
39.9935	-123.7868	2
32.8848	-116.2545	2.4
40.275	-121.2283	2.1
32.881	-116.2525	2.9
36.0675	-120.1013	2.2
33.9587	-118.4257	2.7
36.0628	-120.0883	2.9
36.0523	-120.0983	2.9
36.059	-120.0917	2.1
38.4766	-118.1422	2.1
40.1912	-121.043	2
39.4638	-119.3692	2.2
35.9812	-120.549	2.1
36.777	-121.5077	2.6
40.4537	-124.7447	2.2
35.3717	-118.5308	2
36.4125	-120.9938	2.9
36.4695	-121.0463	2.2
40.204	-121.1362	2.2
40.3465	-125.0167	2.3
33.514	-116.4497	2.7
33.998	-117.2312	2.2
38.8352	-122.8003	2.8
36.4782	-120.5727	2.1
32.463	-116.0312	2.1
32.8827	-116.2527	2.5
32.881	-116.2567	3
38.8405	-122.8298	2
33.0285	-117.8525	2.2
40.9012	-123.8567	2
43.1538	-126.795	3
40.1948	-121.0387	3
37.7715	-113.1303	2
43.7401	-114.8668	2.2
38.6552	-119.5325	2.1
40.319	-124.5263	2.3
35.8602	-120.4128	2.5
42.9783	-126.199	2.9
36.07	-120.6432	3
36.0762	-120.6392	3.4
33.2925	-116.7413	2.2
40.2845	-124.3782	2
38.8168	-122.819	2
38.6492	-119.5757	2.2
37.3172	-121.6807	2.9
40.3592	-124.5277	2.1
30.1653	-113.7456	4.4
36.8472	-120.8443	2.8
41.0148	-117.287	2.42
31.4308	-115.6527	2.6
34.9917	-118.5345	2.8
38.742	-122.7078	2.2
39.4663	-116.9868	2.85
36.145	-118.0722	2.3
32.61	-115.7483	2
32.3738	-117.8572	2.5
36.1445	-118.0707	2.5
37.8173	-119.9217	2.2
36.6153	-116.8458	2.1
36.1435	-118.0718	3
36.1423	-118.0725	2.1
36.1403	-118.0662	3.9
38.2333	-122.1528	2.2
40.5698	-124.4897	2.3
34.3678	-120.8823	2.6
37.3363	-115.5058	2.4
36.0697	-117.648	2.3
33.8907	-117.8028	2.5
37.5943	-122.4275	2.8
34.9002	-119.0308	2.8
44.5565	-114.0668	2.5
40.7865	-124.4802	2.4
40.8082	-124.4018	4.5
36.222	-118.3187	2.2
37.391	-121.7392	2.8
40.4078	-125.6768	2.7
40.2093	-121.0813	2.2
38.7528	-122.7118	3.2
36.596	-121.2018	2.4
38.8488	-122.4855	2.1
44.7603	-116.1873	2
44.786	-116.2091	2
38.855	-122.4703	2
39.6113	-123.0038	2.4
44.8032	-116.3151	3.1
37.3767	-112.4463	2.1
40.3852	-125.0235	2.8
39.5958	-121.5782	2
32.192	-115.2317	2.6
38.2313	-122.1653	2.7
35.3642	-118.7033	2.2
32.67	-115.9715	2
40.5062	-124.737	2.5
40.3537	-123.9888	2.5
44.6341	-116.1268	2.2
36.7155	-121.3423	2.1
34.6105	-115.9475	2.3
38.8157	-122.8123	2
37.1805	-121.5725	2.2
38.7887	-122.778	2.4
40.2063	-121.1112	2.4
39.0999	-118.9957	2.01
40.1703	-121.0533	2.3
34.361	-120.8677	2
40.374	-125.8443	2.8
38.8173	-122.8152	2
39.9892	-120.8745	3.1
39.7922	-122.0845	2.3
36.6508	-121.2708	2.6
40.2402	-125.3883	2.7
35.482	-118.286	2.8
37.292	-114.1783	2.4
36.3047	-119.0103	2
37.0525	-121.4855	2.8
38.3362	-113.2758	2.2
38.327	-119.3208	2.1
40.443	-124.3587	2.8
40.1693	-121.0557	2
38.7638	-111.7555	2.1
40.3548	-125.1372	2.8
32.231	-116.5813	2.1
44.5168	-115.8828	2
37.635	-118.8797	2
37.6367	-118.8802	2.3
38.8047	-122.7908	2.8
35.8445	-121.1832	2.2
35.4823	-118.2872	3.2
34.2693	-116.7797	2.6
37.5307	-115.4983	2.96
42.5145	-111.4678	2.9
39.204	-116.9126	2.01
35.5518	-120.7837	2.6
31.8887	-115.0448	2.5
42.4888	-111.4113	2.1
38.5496	-116.7706	2.13
43.8568	-113.7191	2.1
40.1832	-121.0152	2.1
40.284	-124.4575	2.2
32.092	-115.083	3.1
42.4947	-111.429	2.8
33.9613	-117.1325	2.2
37.4703	-118.8138	2.2
32.9723	-115.8805	3.1
38.4141	-118.7472	2.06
40.4242	-127.092	3.5
38.868	-122.9768	2
38.406	-118.7454	2.97
34.4798	-120.8788	2
38.8102	-122.8113	3.3
40.2803	-124.4763	2
40.287	-124.4528	2
33.7688	-115.9555	2.2
40.3597	-127.2367	2.9
40.5603	-127.1532	3.2
41.1508	-123.8095	2.7
38.8285	-122.8657	2
35.4835	-118.2852	2.7
35.486	-118.2875	4.3
32.2462	-115.2702	2.4
32.766	-115.5183	2.4
34.4175	-119.9322	2.1
37.4413	-118.6373	2.8
38.4482	-122.7352	2.9
38.1215	-118.3095	2.58
44.4165	-124.4785	2
38.0548	-121.9187	2.2
33.9223	-118.4717	2.4
34.3933	-119.029	2.4
44.3793	-122.3477	2.2
40.2107	-121.1115	2.1
40.3552	-124.8182	2.3
37.0587	-121.4958	2.5
40.1912	-121.1257	2
37.4183	-119.0183	2.2
34.8345	-118.9513	2.6
39.9743	-126.3375	3.4
36.8543	-121.3173	2
40.1883	-121.0428	2.3
35.5177	-118.1625	2.4
40.1925	-121.0422	2.4
33.942	-116.736	3.2
40.1813	-121.05	3
40.185	-121.0413	2
40.1957	-121.0422	2
40.1882	-121.0413	3
32.9652	-116.276	2.4
32.2282	-115.237	2.5
36.5443	-121.1367	2.7
37.9782	-122.0502	2.2
40.187	-121.0408	2.2
34.0193	-117.2232	2.1
40.1975	-121.039	2.3
38.792	-122.8118	2.1
43.3459	-126.4023	4.2
33.1222	-117.6693	2.8
36.6275	-120.9902	2.2
39.3637	-112.0748	2
38.3693	-118.3387	2.47
37.1595	-118.6482	2
41.2462	-108.7898	2.9
40.4092	-124.6512	2.5
36.569	-121.1625	3.2
40.1627	-121.0548	2.1
40.1575	-121.0568	2
39.5615	-121.9835	2.4
40.157	-121.0598	2.2
31.9317	-115.006	3.2
33.9703	-116.8747	2.3
41.0935	-125.0553	3.5
38.3696	-118.3355	2.78
44.1801	-114.5313	3.3
33.5075	-116.4742	2.6
37.1573	-121.5622	2.3
38.8088	-122.8185	3.1
34.3208	-116.8502	2
40.1883	-121.0675	2
40.2087	-121.0285	2.2
38.84	-122.835	2
33.3158	-116.3442	2.9
36.1457	-119.521	2.5
36.0668	-119.6518	2.3
35.5272	-116.7817	2.2
33.9292	-116.9503	2.1
37.5615	-122.4252	2.1
38.7743	-122.746	2.1
40.188	-121.0653	2.4
37.7508	-122.6092	2.4
37.159	-117.3785	2.24
40.1823	-121.0687	2.5
37.432	-121.772	3.3
40.2342	-121.1225	2.4
36.9307	-113.6185	2.2
33.0322	-116.4252	2
33.03	-116.4288	2.3
34.5167	-117.022	2
38.8388	-122.8287	2
39.8115	-122.8875	2.8
37.1447	-119.314	2
32.6048	-117.2922	2
40.1983	-121.0462	2
32.1198	-115.3023	2.2
32.2045	-115.1817	2.6
38.8033	-122.7768	2.2
38.8145	-122.795	2.3
38.8082	-122.7947	3.7
39.237	-123.219	2.1
31.9795	-115.0632	2.3
38.8202	-122.7663	2
37.6313	-118.8712	2.6
32.1612	-115.172	2.7
32.1873	-115.3053	2.4
40.8722	-124.7223	3.1
32.4682	-116.9282	2.2
32.2048	-115.3495	2.1
33.8687	-118.3118	2
38.754	-122.4238	2
36.3375	-120.8377	2.8
35.6695	-118.468	2.4
40.1013	-121.082	2.6
32.1238	-115.2578	3.2
31.8353	-114.9063	3.2
41.1265	-122.0912	2.1
33.5108	-116.4782	2
32.2155	-115.2122	2.2
40.3088	-124.5862	2.4
38.8222	-118.6455	2.18
38.826	-118.6418	2.07
40.362	-124.9588	2.6
40.3585	-124.555	2.2
40.3438	-124.6793	2.5
32.5485	-115.663	2.7
39.7303	-122.6187	2.3
32.1307	-115.0922	2.4
32.2462	-115.3033	2.1
32.1413	-115.1223	2.7
39.9523	-120.7088	2.1
37.3533	-114.6994	2.19
40.214	-121.106	2
44.3986	-114.6585	2.3
34.6093	-119.061	2.3
37.4495	-118.6525	2.2
32.8357	-117.2343	2.3
38.7905	-122.7682	2.1
40.2	-121.0963	2.2
33.0983	-115.6175	2.2
32.837	-115.9662	2.3
40.4837	-111.353	2.3
36.0468	-117.8702	2.2
35.7278	-121.1122	3
36.2392	-120.801	2.1
35.9648	-120.526	2.1
40.1888	-121.0443	2.3
40.2238	-125.2227	2.8
40.1913	-121.0407	2.7
36.0312	-120.5953	2.1
33.5265	-116.4428	2.3
35.569	-118.5312	2.5
39.7118	-123.1487	2
40.3657	-125.0322	2.8
40.1897	-121.0498	2
36.4564	-112.5756	3.5
33.5113	-116.4807	2.7
44.4341	-114.1343	2.6
40.2077	-121.0238	3.4
32.4335	-115.2307	2.4
36.6777	-121.2773	2.8
36.5608	-121.1338	2.2
40.3432	-124.422	2.1
38.82	-122.7652	2.1
40.285	-124.4535	2.6
40.9262	-124.439	3.3
36.5587	-121.1317	2
40.3445	-124.5157	2.5
34.0227	-117.2357	2.4
36.5618	-121.1335	2.4
34.9747	-120.749	2.5
39.075	-123.1482	2
38.7018	-122.458	2
38.8413	-122.8092	2
38.3776	-116.3838	2.03
32.244	-115.3128	2.5
34.9047	-119.2108	2.9
33.6547	-118.3975	2.1
38.797	-122.8145	2.4
38.8003	-122.8133	2.4
40.087	-119.6782	2.79
32.2092	-115.278	2.4
38.8118	-122.8148	3.2
37.9742	-118.09	2.06
36.6365	-121.2547	2
36.64	-121.2573	2.3
36.6392	-121.2555	3.4
36.6398	-121.2562	2.7
36.2278	-120.3532	2.4
33.9967	-117.1677	2.9
38.6172	-121.9962	2
36.2262	-120.3475	2
36.8557	-121.3195	2.5
38.8348	-122.7997	2
32.7815	-115.9792	2.2
33.9757	-118.4377	2
33.6697	-116.7195	2.3
34.3097	-119.8185	2
40.3703	-124.265	2.8
40.0849	-116.7815	2.5
33.2585	-115.9883	2.1
32.961	-115.4948	2.2
32.2157	-115.2232	2.4
34.3288	-119.0645	2
37.5203	-118.8737	2.1
40.4147	-125.2588	3
32.558	-115.6838	2
33.9585	-118.4127	2.7
37.5752	-118.9235	2.6
38.7918	-122.801	2
40.3863	-124.7252	2.5
32.9097	-116.2412	2.4
43.6457	-120.9133	2.5
39.3753	-120.4532	2
33.2488	-116	2.5
33.2492	-116.0047	3.3
33.1947	-115.5793	2.1
33.1827	-115.5758	2.1
33.1937	-115.5807	2.3
33.1882	-115.5807	2
36.561	-121.1338	2
37.6868	-121.6492	2.4
37.6905	-121.6497	2.8
40.1862	-121.0678	3
36.5608	-121.1338	2.1
36.5608	-121.1313	2.4
32.9552	-117.7325	2.5
33.039	-116.4403	2.2
33.6245	-116.6957	3.4
33.6433	-116.6917	2.6
40.1627	-121.0607	2
40.1895	-121.0718	2.4
36.7633	-121.4727	2.8
36.7627	-121.4788	2
36.7537	-121.4702	3.9
32.1918	-116.2948	2.3
36.7027	-121.167	2
41.7745	-110.6017	2.4
38.268	-118.8012	2.06
38.1985	-118.8672	2
38.2695	-118.8051	2
34.9885	-116.9468	2.2
40.736	-119.2457	2.09
36.2823	-120.4435	2
38.1565	-121.939	2.5
40.49	-124.0012	2
32.8957	-115.9513	2
38.5613	-122.0507	2.3
40.1737	-121.0577	2.2
33.6967	-116.796	2.2
38.4327	-118.731	2.66
39.475	-110.3487	2.2
35.8772	-116.8328	2.5
38.6796	-117.0778	2.17
36.1122	-120.0715	2.5
36.2015	-120.3002	2.2
38.15	-121.9265	2
38.1517	-121.9317	2.6
40.4848	-123.9925	2.5
32.2478	-115.3033	3.2
43.224	-120.517	2.3
32.2965	-115.3548	2.6
40.1627	-121.065	2.4
32.2602	-115.291	2.4
38.8422	-122.828	2
32.6822	-117.3403	3
32.288	-115.3767	2.2
32.23	-115.3112	2.3
32.2872	-115.3897	2.1
32.294	-115.3198	2.6
38.8358	-122.7828	2.3
39.5763	-118.042	2.23
40.936	-123.6058	2.5
40.2508	-121.2355	2.3
37.7878	-122.23	2.4
36.2167	-117.9127	2.2
32.2783	-115.2727	2.9
34.9295	-116.7073	2.2
33.7428	-115.935	2.3
40.3712	-124.4263	2.6
33.739	-115.9453	3
33.9428	-116.7258	2.8
38.8127	-122.8203	2.1
32.2402	-115.2478	2.6
38.8132	-122.8103	2.4
36.5847	-120.8372	2.2
32.1385	-115.2073	3
33.7472	-115.9412	2.2
38.818	-122.8042	2
38.8123	-122.8192	2.4
33.8505	-116.8235	2.1
38.0247	-118.0649	2.65
38.9512	-122.7063	2.3
40.2957	-123.5513	2.2
40.1882	-121.0553	2.6
32.2563	-115.2718	2.5
32.2455	-115.2352	2.5
38.818	-122.8125	2
35.3125	-118.585	2
36.242	-120.8038	2.9
32.9483	-115.5252	2.5
36.0173	-120.5848	2.3
33.746	-115.9422	2
40.2945	-124.5152	2
38.8037	-122.7382	2.4
40.1438	-121.0667	2.2
37.637	-118.9223	2.5
36.2917	-120.4227	2
37.6378	-118.9227	2.6
43.6545	-120.9172	2.1
40.174	-121.0545	2.4
38.8205	-122.8078	2
40.4063	-125.0025	2.5
34.4278	-119.905	2.1
32.0955	-117.4522	2.1
38.7738	-122.7417	2.3
34.6163	-116.6643	2.9
38.811	-122.79	2
40.1827	-121.0452	2.4
32.9527	-115.5352	2.8
32.9563	-115.5103	2.8
40.14	-121.0653	2.8
34.0758	-117.2947	2.1
34.0733	-117.4818	2.5
40.4113	-123.7313	2.1
45.7175	-118.1588	2.1
32.8978	-116.2715	2.1
31.2573	-115.75	3.9
42.9906	-110.821	2.1
37.0263	-119.2212	2
40.1947	-121.1003	2.5
36.2307	-120.7918	2
43.016	-110.819	3.1
40.162	-121.0643	2.2
40.1893	-121.1013	2.1
38.8287	-122.8012	2.3
39.1105	-119.7182	2.75
36.5545	-121.127	2
35.6688	-121.1213	2
38.8252	-122.8658	2.1
38.8395	-122.8022	2
35.9253	-120.4783	3
37.6037	-122.4603	2.7
40.1585	-121.0667	2.5
40.2382	-125.015	2.2
37.3258	-122.0978	2
34.0727	-117.482	2.6
34.069	-117.487	2.4
34.0093	-117.1718	3.1
44.7283	-114.5808	2.1
32.1607	-115.1693	2.4
32.1562	-115.1668	2.6
33.6945	-116.807	2
38.8207	-122.7658	2.4
38.824	-122.8025	2.3
39.1122	-119.7124	2.11
41.0635	-125.1177	2.7
31.945	-116.2387	2.1
40.3923	-126.1545	2.6
32.145	-115.1643	2.8
38.4825	-122.5578	2
38.485	-122.5588	2.3
34.0735	-117.4833	2.2
36.698	-121.3078	2.1
33.7562	-116.078	2.2
40.2848	-123.6568	2.2
37.6375	-118.9273	2.8
40.1815	-121.0393	2
37.6433	-118.9223	3
37.6365	-118.926	2.1
37.6365	-118.9277	2.3
37.6387	-118.9285	2.5
37.6372	-118.9243	2.5
37.6372	-118.9248	2.3
37.6385	-118.9248	2.3
37.6395	-118.9258	2.3
37.6392	-118.9265	2
37.6378	-118.9257	2.3
39.2307	-120.4883	2
32.2968	-115.3972	2.3
35.4613	-118.2683	2.2
33.3493	-116.938	2.4
40.4955	-124.1992	2.3
34.4087	-119.9362	2.2
40.3823	-126.1918	2.7
38.9915	-123.0633	2
32.5432	-115.6933	2
36.0517	-120.0792	2.5
40.1882	-121.0423	2.1
32.9283	-116.477	2.7
36.7127	-121.359	2.1
36.7153	-121.3593	2.3
40.1818	-121.047	2.5
33.676	-116.6927	2
39.1126	-119.7154	2.78
40.2338	-121.1803	2.1
33.5022	-116.4762	2.9
44.7178	-114.5888	2.8
32.2298	-115.3657	2.1
37.3613	-117.1309	2.14
39.8405	-122.0373	2.5
32.1635	-115.2347	2.2
32.173	-115.1852	3.1
37.5643	-118.6788	2.2
38.5073	-122.6323	2.6
40.2962	-124.373	2.4
38.6942	-112.5635	2.1
40.8315	-123.3067	2.2
40.2833	-124.3822	2.4
40.1647	-121.0572	2.9
40.16	-121.061	2.9
32.2342	-115.3407	2.5
38.0121	-118.054	2.17
37.1087	-113.8648	2.6
40.2008	-121.082	2
40.1678	-121.0563	2.3
40.5708	-124.6017	2.5
40.1855	-121.0738	2.3
32.5542	-115.663	2.4
38.7668	-122.7218	2
36.7007	-121.3375	2
36.701	-121.3387	2
36.4785	-121.0612	2
34.336	-119.0795	2
34.4092	-119.9097	2
36.6723	-121.2972	2
35.5638	-118.5225	2.6
32.1842	-116.093	2.8
29.951	-114.052	4.4
38.7125	-112.5272	2.3
37.5581	-117.7382	2.04
37.2997	-118.6355	2.8
35.933	-117.63	2.4
41.3608	-123.3652	2.4
36.5668	-121.159	2
41.341	-123.3817	2.8
41.3455	-123.3762	3.8
38.8435	-122.4598	2
37.6698	-122.5288	2
32.1415	-117.3733	2.1
37.3612	-121.7152	2.3
40.2468	-121.1713	2
35.5665	-118.524	2.1
35.5672	-118.5255	2
32.2177	-115.2933	3.2
35.1233	-119.1335	2
36.4792	-121.0582	2.5
32.1913	-115.3233	2
32.2418	-115.3107	2.6
40.1828	-121.0655	2.1
36.0045	-120.878	2.1
43.1537	-122.2495	2.8
39.3468	-122.9067	2.1
36.2125	-117.9123	2.4
37.3731	-114.3278	2.12
40.3257	-124.5853	2.8
38.8042	-122.7883	2.1
38.7811	-115.9203	2.8
40.3032	-124.3975	2.1
37.3488	-114.3324	2.5
36.2128	-117.9165	2
36.2113	-117.9272	2.4
34.3033	-118.4422	2.5
40.1787	-121.0515	2.1
37.4547	-121.7837	2.4
38.8103	-122.8123	2.1
33.5288	-116.4335	2.2
40.2247	-121.1072	2
36.213	-117.9122	2.3
44.5688	-112.719	2.2
33.6618	-118.3858	2.1
33.6612	-118.397	2.6
33.666	-118.3927	2.9
33.668	-118.4052	2.8
33.668	-118.405	2.8
37.2799	-114.3776	2.04
40.2147	-121.111	3
40.2145	-121.1128	2.7
40.2197	-121.113	2.2
40.2183	-121.1142	2.2
38.2798	-122.17	2
32.9682	-115.5543	2.6
40.2163	-121.1095	2.2
40.2115	-121.1117	3.7
30.121	-114.066	4.7
40.1665	-121.0688	2.7
40.183	-121.0637	2.7
32.2178	-115.3255	2.5
32.228	-115.321	3.6
38.749	-120.542	2.3
38.2845	-122.1715	2.3
33.0758	-115.5847	2.3
40.3665	-124.3777	2.3
41.1578	-125.1368	2.7
37.3011	-114.3453	2.54
38.8328	-122.8118	2.2
34.9783	-120.7342	2.2
41.205	-123.5062	2.5
40.1867	-121.049	2.1
34.2183	-117.4227	2
43.226	-126.639	2.8
39.1155	-119.7155	2.9
34.4182	-119.9373	2.6
33.765	-115.9557	2.4
34.0388	-116.4308	2.1
38.761	-122.4147	2
36.6403	-121.2578	2.1
40.1343	-121.0145	2.1
33.208	-115.5503	2.1
34.4185	-119.922	2.4
33.2067	-115.5528	3.1
36.2167	-117.9143	2.5
38.7531	-115.8222	2.24
33.6678	-117.9293	2.4
40.2067	-121.0852	2.3
33.2025	-115.5483	2.2
33.206	-115.5495	2
33.2092	-115.5553	3.6
33.209	-115.555	3.6
37.2825	-117.4427	2.58
33.2027	-115.5523	2.5
38.8367	-122.7835	2
34.4183	-119.928	2.3
36.8643	-121.599	2
39.113	-118.9969	2.25
32.3073	-115.3128	2.6
40.158	-121.0715	2.7
40.153	-121.0777	2.2
40.1938	-121.0925	2.7
40.1938	-121.1047	2.6
40.1827	-121.0635	2
33.232	-115.6253	3.9
33.2307	-115.6205	2.4
40.1825	-121.0595	2.8
33.2377	-115.619	2
33.2335	-115.6252	3.1
40.1965	-121.0743	2.3
34.8547	-120.8938	2.1
38.439	-122.2565	2.5
38.8132	-122.8158	2
40.1965	-121.0845	2.3
40.1478	-121.0143	2.7
41.8552	-112.3322	2.3
40.1958	-121.0435	2.1
40.1437	-121.0227	2
40.1318	-121.0163	2.1
34.5618	-116.4977	2.6
35.0733	-118.3348	2.1
33.7085	-118.4102	2
33.4305	-116.8845	2.4
40.1832	-121.0937	2.2
33.0398	-116.4428	2.7
38.8348	-122.7768	2.1
40.2113	-121.0883	2.4
41.8515	-112.3238	2
38.794	-122.7465	3.3
36.039	-120.5927	2.1
38.7888	-122.762	3.3
40.1467	-121.0168	2.7
40.1462	-121.0212	2.1
36.213	-117.911	3.2
36.0597	-120.6425	2
40.1812	-121.0938	2.6
40.151	-121.0702	2.1
37.1748	-113.4082	2.5
37.178	-113.411	2.5
37.1718	-113.413	2.9
36.589	-114.081	2.9
37.1698	-113.4107	2.1
37.174	-113.4137	2.8
40.1483	-121.0685	2.2
33.1897	-115.5532	2.4
40.2047	-121.0865	2.1
40.1875	-121.0493	2.1
36.2177	-117.91	2
33.6863	-119.1305	3.1
40.1765	-121.0877	2.9
38.807	-122.7425	2.1
40.1632	-121.0683	2.3
40.1625	-121.0632	2
40.2045	-121.0972	2.9
40.198	-121.101	2.9
33.906	-118.2733	2.3
41.8508	-112.3282	2
34.4005	-119.9292	2.2
33.0135	-116.4495	2
40.1837	-121.0952	3.6
34.4053	-119.9397	2.1
38.8382	-122.8272	2.4
40.169	-121.0633	2.1
40.1585	-121.066	2.2
39.0775	-119.0599	2.2
36.9955	-121.4577	2.7
34.4187	-119.9282	2.7
41.8533	-112.3245	2
33.2083	-115.5668	2.1
34.4423	-119.913	2.2
34.4203	-119.9342	3.1
36.4993	-121.0787	2
38.7932	-122.7802	2
34.4193	-119.959	2.1
40.1837	-121.05	2.3
39.0804	-119.0609	2.18
41.8527	-112.3232	2.2
36.8155	-121.405	2.7
41.857	-112.3263	2.1
34.4275	-119.9277	2.3
34.414	-119.9427	2.5
40.178	-121.0592	2.3
39.4173	-120.6768	2.7
35.4648	-119.3527	2
34.4132	-119.949	2.6
34.433	-119.9268	2.6
34.4125	-119.926	4.8
37.3812	-121.7382	2
40.1898	-121.0435	2.1
41.8483	-112.3238	3.1
40.182	-121.0582	2.2
37.2832	-117.4416	2.38
32.884	-116.257	2.7
41.8505	-112.3277	2.5
40.1433	-121.0123	2
40.1493	-121.0082	2.3
39.4207	-122.9207	2.4
40.1365	-121.0185	2.3
32.5442	-115.6678	2.1
36.8492	-111.7963	2.7
38.796	-122.814	2.1
40.2983	-124.5877	2.3
40.1883	-121.0548	2
37.2732	-117.4507	2.92
40.153	-121.0122	2.2
40.211	-121.0747	2.1
40.1353	-121.0205	2.1
36.3162	-117.9297	2.4
40.16	-121.008	2.1
32.5657	-115.7028	2
40.1737	-121.0553	2.5
40.1942	-121.0802	2.6
37.803	-121.9588	2.5
37.8002	-121.9603	2.4
40.1945	-121.0845	2.3
40.201	-121.1052	2.5
40.1423	-121.0192	2
40.1473	-121.0222	2.6
38.8075	-122.8155	2.2
40.1942	-121.0515	2.4
40.4945	-124.4487	2.1
40.1547	-121.0743	2.1
35.9102	-119.9757	2.3
40.2085	-121.0872	2.2
40.1463	-121.0843	2.6
40.1967	-121.0525	2
40.4158	-124.722	2.3
40.1922	-121.0508	3
